district,taluka,region,crop,year,month,drought_signal,price_signal,ndvi_signal,repayment_proximity,financial_stress
Beed,Ambajogai,Marathwada,tur,2023,4,0.34,0.227,1.0,1.0,69.9
Beed,Ambajogai,Marathwada,tur,2023,5,0.109,0.012,0.989,1.0,49.7
Beed,Ambajogai,Marathwada,tur,2023,6,0.377,0.222,1.0,0.0,46.6
Beed,Ambajogai,Marathwada,tur,2023,7,0.424,0.161,0.654,0.0,38.7
Beed,Ambajogai,Marathwada,tur,2023,8,0.025,0.234,0.162,0.0,11.2
Beed,Ambajogai,Marathwada,tur,2023,9,0.0,0.26,0.0,0.0,6.2
Beed,Ambajogai,Marathwada,tur,2023,10,0.076,0.567,0.0,0.0,14.9
Beed,Ambajogai,Marathwada,tur,2023,11,0.22,0.0,0.368,0.0,10.2
Beed,Ambajogai,Marathwada,tur,2023,12,0.368,0.405,0.741,0.0,37.3
Beed,Ambajogai,Marathwada,tur,2024,1,0.406,0.241,0.951,0.3,54.8
Beed,Ambajogai,Marathwada,tur,2024,2,0.373,0.0,0.85,0.6,58.2
Beed,Ambajogai,Marathwada,tur,2024,3,0.568,0.377,0.974,1.0,87.2
Beed,Ambajogai,Marathwada,tur,2024,4,0.236,0.152,1.0,1.0,60.4
Beed,Ambajogai,Marathwada,tur,2024,5,0.242,0.226,1.0,1.0,68.8
Beed,Ambajogai,Marathwada,tur,2024,6,0.645,0.0,1.0,0.0,57.5
Beed,Ambajogai,Marathwada,tur,2024,7,0.641,0.398,0.925,0.0,61.0
Beed,Ambajogai,Marathwada,tur,2024,8,0.448,0.182,0.485,0.0,34.9
Beed,Ambajogai,Marathwada,tur,2024,9,0.428,0.0,0.254,0.0,23.1
Beed,Ambajogai,Marathwada,tur,2024,10,0.424,0.388,0.373,0.0,35.5
Beed,Ambajogai,Marathwada,tur,2024,11,0.35,0.18,0.485,0.0,39.1
Beed,Ambajogai,Marathwada,tur,2024,12,0.524,0.321,0.774,0.0,36.7
Beed,Ambajogai,Marathwada,tur,2025,1,0.477,0.24,0.917,0.3,52.3
Beed,Ambajogai,Marathwada,tur,2025,2,0.262,0.079,0.822,0.6,52.9
Beed,Ambajogai,Marathwada,tur,2025,3,0.641,0.076,1.0,1.0,82.0
Beed,Ambajogai,Marathwada,tur,2025,4,0.168,0.05,1.0,1.0,57.0
Beed,Ambajogai,Marathwada,tur,2025,5,0.216,0.409,0.943,1.0,70.5
Beed,Ambajogai,Marathwada,tur,2025,6,0.825,0.0,1.0,0.0,59.1
Beed,Ambajogai,Marathwada,tur,2025,7,0.573,0.475,0.92,0.0,54.9
Beed,Ambajogai,Marathwada,tur,2025,8,0.496,0.134,0.599,0.0,34.4
Beed,Ambajogai,Marathwada,tur,2025,9,0.456,0.478,0.41,0.0,42.5
Beed,Ambajogai,Marathwada,tur,2025,10,0.535,0.135,0.442,0.0,36.4
Beed,Ambajogai,Marathwada,tur,2025,11,0.397,0.239,0.611,0.0,38.6
Beed,Ambajogai,Marathwada,tur,2025,12,0.271,0.23,0.654,0.0,35.2
Beed,Kaij,Marathwada,cotton,2023,1,0.346,0.0,0.708,1.0,55.6
Beed,Kaij,Marathwada,cotton,2023,2,0.29,0.208,0.913,1.0,62.0
Beed,Kaij,Marathwada,cotton,2023,3,0.528,0.297,1.0,1.0,83.6
Beed,Kaij,Marathwada,cotton,2023,4,0.22,0.183,0.968,0.0,37.9
Beed,Kaij,Marathwada,cotton,2023,5,0.213,0.3,1.0,0.0,36.2
Beed,Kaij,Marathwada,cotton,2023,6,0.567,0.024,1.0,0.0,54.6
Beed,Kaij,Marathwada,cotton,2023,7,0.869,0.543,1.0,0.0,77.3
Beed,Kaij,Marathwada,cotton,2023,8,0.489,0.147,0.428,0.0,38.1
Beed,Kaij,Marathwada,cotton,2023,9,0.724,0.074,0.563,0.0,39.5
Beed,Kaij,Marathwada,cotton,2023,10,0.286,0.445,0.324,0.0,39.1
Beed,Kaij,Marathwada,cotton,2023,11,0.425,0.13,0.57,0.3,38.5
Beed,Kaij,Marathwada,cotton,2023,12,0.25,0.211,0.683,0.6,42.4
Beed,Kaij,Marathwada,cotton,2024,1,0.168,0.009,0.839,1.0,55.2
Beed,Kaij,Marathwada,cotton,2024,2,0.444,0.289,1.0,1.0,83.1
Beed,Kaij,Marathwada,cotton,2024,3,0.567,0.261,0.984,1.0,87.3
Beed,Kaij,Marathwada,cotton,2024,4,0.475,0.306,1.0,0.0,51.0
Beed,Kaij,Marathwada,cotton,2024,5,0.084,0.181,1.0,0.0,28.9
Beed,Kaij,Marathwada,cotton,2024,6,0.49,0.277,1.0,0.0,59.1
Beed,Kaij,Marathwada,cotton,2024,7,0.734,0.08,0.892,0.0,57.7
Beed,Kaij,Marathwada,cotton,2024,8,0.684,0.049,0.489,0.0,41.5
Beed,Kaij,Marathwada,cotton,2024,9,0.28,0.231,0.162,0.0,19.6
Beed,Kaij,Marathwada,cotton,2024,10,0.188,0.208,0.197,0.0,14.9
Beed,Kaij,Marathwada,cotton,2024,11,0.441,0.129,0.614,0.3,47.1
Beed,Kaij,Marathwada,cotton,2024,12,0.237,0.103,0.753,0.6,40.2
Beed,Kaij,Marathwada,cotton,2025,1,0.509,0.079,0.88,1.0,74.0
Beed,Kaij,Marathwada,cotton,2025,2,0.186,0.226,0.765,1.0,47.2
Beed,Kaij,Marathwada,cotton,2025,3,0.728,0.108,1.0,1.0,93.0
Beed,Kaij,Marathwada,cotton,2025,4,0.54,0.158,1.0,0.0,59.4
Beed,Kaij,Marathwada,cotton,2025,5,0.44,0.647,1.0,0.0,58.4
Beed,Kaij,Marathwada,cotton,2025,6,0.709,0.152,1.0,0.0,59.7
Beed,Kaij,Marathwada,cotton,2025,7,0.535,0.0,0.693,0.0,41.5
Beed,Kaij,Marathwada,cotton,2025,8,0.281,0.226,0.226,0.0,25.2
Beed,Kaij,Marathwada,cotton,2025,9,0.462,0.347,0.328,0.0,35.2
Beed,Kaij,Marathwada,cotton,2025,10,0.26,0.0,0.263,0.0,17.7
Beed,Kaij,Marathwada,cotton,2025,11,0.374,0.298,0.439,0.3,39.4
Beed,Kaij,Marathwada,cotton,2025,12,0.338,0.0,0.847,0.6,42.2
Beed,Kaij,Marathwada,soybean,2023,1,0.39,0.368,0.917,1.0,74.8
Beed,Kaij,Marathwada,soybean,2023,2,0.589,0.494,0.992,0.0,50.6
Beed,Kaij,Marathwada,soybean,2023,3,0.526,0.378,1.0,0.0,61.1
Beed,Kaij,Marathwada,soybean,2023,4,0.379,0.573,1.0,0.0,53.7
Beed,Kaij,Marathwada,soybean,2023,5,0.186,0.464,1.0,0.0,47.2
Beed,Kaij,Marathwada,soybean,2023,6,0.485,0.369,1.0,0.0,51.8
Beed,Kaij,Marathwada,soybean,2023,7,0.448,0.044,0.835,0.0,38.3
Beed,Kaij,Marathwada,soybean,2023,8,0.652,0.585,0.579,0.0,51.9
Beed,Kaij,Marathwada,soybean,2023,9,0.293,0.556,0.157,0.3,36.8
Beed,Kaij,Marathwada,soybean,2023,10,0.636,0.565,0.552,0.6,76.7
Beed,Kaij,Marathwada,soybean,2023,11,0.577,0.337,0.776,1.0,84.3
Beed,Kaij,Marathwada,soybean,2023,12,0.253,0.466,0.648,1.0,66.4
Beed,Kaij,Marathwada,soybean,2024,1,0.632,0.663,1.0,1.0,100.0
Beed,Kaij,Marathwada,soybean,2024,2,0.588,0.358,1.0,0.0,58.2
Beed,Kaij,Marathwada,soybean,2024,3,0.434,0.573,0.991,0.0,52.4
Beed,Kaij,Marathwada,soybean,2024,4,0.142,0.358,0.953,0.0,32.3
Beed,Kaij,Marathwada,soybean,2024,5,0.058,0.504,1.0,0.0,29.9
Beed,Kaij,Marathwada,soybean,2024,6,0.593,0.398,0.993,0.0,58.6
Beed,Kaij,Marathwada,soybean,2024,7,0.721,0.472,0.99,0.0,63.5
Beed,Kaij,Marathwada,soybean,2024,8,0.845,0.625,0.955,0.0,68.4
Beed,Kaij,Marathwada,soybean,2024,9,0.276,0.687,0.288,0.3,48.0
Beed,Kaij,Marathwada,soybean,2024,10,0.431,0.504,0.404,0.6,64.5
Beed,Kaij,Marathwada,soybean,2024,11,0.386,0.186,0.648,1.0,56.4
Beed,Kaij,Marathwada,soybean,2024,12,0.56,0.76,0.771,1.0,100.0
Beed,Kaij,Marathwada,soybean,2025,1,0.114,0.277,0.7,1.0,57.9
Beed,Kaij,Marathwada,soybean,2025,2,0.504,0.377,1.0,0.0,48.7
Beed,Kaij,Marathwada,soybean,2025,3,0.473,0.521,1.0,0.0,54.4
Beed,Kaij,Marathwada,soybean,2025,4,0.162,0.234,0.834,0.0,39.0
Beed,Kaij,Marathwada,soybean,2025,5,0.151,0.124,1.0,0.0,31.2
Beed,Kaij,Marathwada,soybean,2025,6,0.598,0.646,1.0,0.0,70.9
Beed,Kaij,Marathwada,soybean,2025,7,0.353,0.597,0.701,0.0,49.6
Beed,Kaij,Marathwada,soybean,2025,8,0.0,0.623,0.128,0.0,19.3
Beed,Kaij,Marathwada,soybean,2025,9,0.752,0.314,0.708,0.3,64.7
Beed,Kaij,Marathwada,soybean,2025,10,0.213,0.265,0.141,0.6,34.1
Beed,Kaij,Marathwada,soybean,2025,11,0.357,0.311,0.601,1.0,65.2
Beed,Kaij,Marathwada,soybean,2025,12,0.243,0.43,0.711,1.0,67.7
Beed,Kaij,Marathwada,tur,2023,1,0.302,0.171,0.812,0.3,48.5
Beed,Kaij,Marathwada,tur,2023,2,0.111,0.0,0.88,0.6,31.2
Beed,Kaij,Marathwada,tur,2023,3,0.0,0.531,0.809,1.0,60.0
Beed,Kaij,Marathwada,tur,2023,4,0.275,0.299,1.0,1.0,73.8
Beed,Kaij,Marathwada,tur,2023,5,0.351,0.219,1.0,1.0,78.5
Beed,Kaij,Marathwada,tur,2023,6,0.544,0.045,1.0,0.0,49.3
Beed,Kaij,Marathwada,tur,2023,7,0.466,0.216,0.849,0.0,44.5
Beed,Kaij,Marathwada,tur,2023,8,0.198,0.181,0.295,0.0,22.9
Beed,Kaij,Marathwada,tur,2023,9,0.889,0.025,0.766,0.0,53.1
Beed,Kaij,Marathwada,tur,2023,10,0.395,0.242,0.361,0.0,29.5
Beed,Kaij,Marathwada,tur,2023,11,0.287,0.503,0.531,0.0,37.2
Beed,Kaij,Marathwada,tur,2023,12,0.403,0.302,0.783,0.0,48.1
Beed,Kaij,Marathwada,tur,2024,1,0.054,0.341,0.736,0.3,30.3
Beed,Kaij,Marathwada,tur,2024,2,0.155,0.088,0.797,0.6,43.9
Beed,Kaij,Marathwada,tur,2024,3,0.244,0.41,1.0,1.0,72.8
Beed,Kaij,Marathwada,tur,2024,4,0.445,0.396,1.0,1.0,82.6
Beed,Kaij,Marathwada,tur,2024,5,0.376,0.15,1.0,1.0,76.7
Beed,Kaij,Marathwada,tur,2024,6,0.16,0.0,0.774,0.0,25.9
Beed,Kaij,Marathwada,tur,2024,7,0.332,0.197,0.843,0.0,38.7
Beed,Kaij,Marathwada,tur,2024,8,0.226,0.234,0.26,0.0,4.9
Beed,Kaij,Marathwada,tur,2024,9,0.481,0.258,0.321,0.0,30.8
Beed,Kaij,Marathwada,tur,2024,10,0.237,0.255,0.151,0.0,20.5
Beed,Kaij,Marathwada,tur,2024,11,0.275,0.549,0.515,0.0,34.7
Beed,Kaij,Marathwada,tur,2024,12,0.5,0.198,0.744,0.0,42.9
Beed,Kaij,Marathwada,tur,2025,1,0.536,0.316,1.0,0.3,64.8
Beed,Kaij,Marathwada,tur,2025,2,0.219,0.447,0.735,0.6,62.7
Beed,Kaij,Marathwada,tur,2025,3,0.436,0.144,1.0,1.0,70.3
Beed,Kaij,Marathwada,tur,2025,4,0.754,0.434,1.0,1.0,100.0
Beed,Kaij,Marathwada,tur,2025,5,0.3,0.031,1.0,1.0,61.4
Beed,Kaij,Marathwada,tur,2025,6,0.539,0.316,1.0,0.0,56.1
Beed,Kaij,Marathwada,tur,2025,7,0.794,0.0,0.915,0.0,52.6
Beed,Kaij,Marathwada,tur,2025,8,0.721,0.404,0.626,0.0,53.9
Beed,Kaij,Marathwada,tur,2025,9,0.636,0.381,0.635,0.0,45.3
Beed,Kaij,Marathwada,tur,2025,10,0.334,0.0,0.291,0.0,17.3
Beed,Kaij,Marathwada,tur,2025,11,0.392,0.215,0.457,0.0,33.4
Beed,Kaij,Marathwada,tur,2025,12,0.367,0.167,0.738,0.0,35.6
Beed,Dharur,Marathwada,cotton,2023,1,0.16,0.039,0.701,1.0,46.1
Beed,Dharur,Marathwada,cotton,2023,2,0.217,0.334,0.852,1.0,68.3
Beed,Dharur,Marathwada,cotton,2023,3,0.501,0.0,1.0,1.0,67.3
Beed,Dharur,Marathwada,cotton,2023,4,0.348,0.189,1.0,0.0,36.8
Beed,Dharur,Marathwada,cotton,2023,5,0.473,0.006,1.0,0.0,36.5
Beed,Dharur,Marathwada,cotton,2023,6,0.477,0.471,0.88,0.0,44.7
Beed,Dharur,Marathwada,cotton,2023,7,0.306,0.122,0.451,0.0,24.6
Beed,Dharur,Marathwada,cotton,2023,8,0.75,0.245,0.844,0.0,48.4
Beed,Dharur,Marathwada,cotton,2023,9,0.328,0.548,0.171,0.0,34.5
Beed,Dharur,Marathwada,cotton,2023,10,0.081,0.151,0.0,0.0,1.8
Beed,Dharur,Marathwada,cotton,2023,11,0.298,0.068,0.401,0.3,31.4
Beed,Dharur,Marathwada,cotton,2023,12,0.418,0.331,0.787,0.6,67.0
Beed,Dharur,Marathwada,cotton,2024,1,0.478,0.0,0.978,1.0,81.4
Beed,Dharur,Marathwada,cotton,2024,2,0.475,0.292,1.0,1.0,78.1
Beed,Dharur,Marathwada,cotton,2024,3,0.335,0.19,0.851,1.0,70.5
Beed,Dharur,Marathwada,cotton,2024,4,0.395,0.21,1.0,0.0,38.9
Beed,Dharur,Marathwada,cotton,2024,5,0.07,0.312,0.994,0.0,27.2
Beed,Dharur,Marathwada,cotton,2024,6,0.066,0.334,0.933,0.0,33.9
Beed,Dharur,Marathwada,cotton,2024,7,0.524,0.195,0.85,0.0,45.7
Beed,Dharur,Marathwada,cotton,2024,8,0.734,0.159,0.755,0.0,54.0
Beed,Dharur,Marathwada,cotton,2024,9,0.759,0.029,0.635,0.0,43.0
Beed,Dharur,Marathwada,cotton,2024,10,0.38,0.415,0.282,0.0,40.7
Beed,Dharur,Marathwada,cotton,2024,11,0.413,0.175,0.568,0.3,42.9
Beed,Dharur,Marathwada,cotton,2024,12,0.429,0.051,0.796,0.6,50.5
Beed,Dharur,Marathwada,cotton,2025,1,0.199,0.224,0.878,1.0,61.1
Beed,Dharur,Marathwada,cotton,2025,2,0.443,0.0,0.921,1.0,55.8
Beed,Dharur,Marathwada,cotton,2025,3,0.502,0.304,0.976,1.0,77.4
Beed,Dharur,Marathwada,cotton,2025,4,0.425,0.363,1.0,0.0,55.9
Beed,Dharur,Marathwada,cotton,2025,5,0.917,0.124,1.0,0.0,64.0
Beed,Dharur,Marathwada,cotton,2025,6,0.299,0.186,1.0,0.0,37.7
Beed,Dharur,Marathwada,cotton,2025,7,0.426,0.266,0.796,0.0,34.3
Beed,Dharur,Marathwada,cotton,2025,8,1.0,0.109,1.0,0.0,64.4
Beed,Dharur,Marathwada,cotton,2025,9,1.0,0.241,0.931,0.0,61.4
Beed,Dharur,Marathwada,cotton,2025,10,0.909,0.497,0.705,0.0,62.6
Beed,Dharur,Marathwada,cotton,2025,11,0.427,0.26,0.654,0.3,43.3
Beed,Dharur,Marathwada,cotton,2025,12,0.741,0.192,1.0,0.6,86.0
Beed,Dharur,Marathwada,soybean,2023,1,0.062,0.248,0.71,1.0,48.5
Beed,Dharur,Marathwada,soybean,2023,2,0.406,0.721,1.0,0.0,56.5
Beed,Dharur,Marathwada,soybean,2023,3,0.578,0.671,1.0,0.0,66.2
Beed,Dharur,Marathwada,soybean,2023,4,0.303,0.243,0.883,0.0,36.3
Beed,Dharur,Marathwada,soybean,2023,5,0.426,0.172,1.0,0.0,39.8
Beed,Dharur,Marathwada,soybean,2023,6,1.0,0.834,1.0,0.0,88.2
Beed,Dharur,Marathwada,soybean,2023,7,0.545,0.465,0.779,0.0,52.4
Beed,Dharur,Marathwada,soybean,2023,8,0.838,0.291,0.69,0.0,55.1
Beed,Dharur,Marathwada,soybean,2023,9,0.406,0.548,0.235,0.3,36.7
Beed,Dharur,Marathwada,soybean,2023,10,0.302,0.041,0.295,0.6,31.0
Beed,Dharur,Marathwada,soybean,2023,11,0.427,0.317,0.624,1.0,76.9
Beed,Dharur,Marathwada,soybean,2023,12,0.709,0.291,0.878,1.0,96.6
Beed,Dharur,Marathwada,soybean,2024,1,0.159,0.0,0.696,1.0,38.5
Beed,Dharur,Marathwada,soybean,2024,2,0.307,0.989,0.794,0.0,52.6
Beed,Dharur,Marathwada,soybean,2024,3,0.124,0.734,1.0,0.0,51.0
Beed,Dharur,Marathwada,soybean,2024,4,0.724,0.61,1.0,0.0,74.5
Beed,Dharur,Marathwada,soybean,2024,5,0.197,0.533,1.0,0.0,50.3
Beed,Dharur,Marathwada,soybean,2024,6,0.175,0.615,0.843,0.0,39.8
Beed,Dharur,Marathwada,soybean,2024,7,0.266,0.441,0.693,0.0,38.3
Beed,Dharur,Marathwada,soybean,2024,8,0.217,0.306,0.208,0.0,23.2
Beed,Dharur,Marathwada,soybean,2024,9,0.373,0.146,0.138,0.3,26.5
Beed,Dharur,Marathwada,soybean,2024,10,0.616,0.449,0.531,0.6,68.3
Beed,Dharur,Marathwada,soybean,2024,11,0.325,1.0,0.524,1.0,95.2
Beed,Dharur,Marathwada,soybean,2024,12,0.3,0.71,0.854,1.0,93.3
Beed,Dharur,Marathwada,soybean,2025,1,0.409,0.656,0.861,1.0,84.4
Beed,Dharur,Marathwada,soybean,2025,2,0.064,0.84,0.824,0.0,39.9
Beed,Dharur,Marathwada,soybean,2025,3,0.367,0.768,1.0,0.0,61.0
Beed,Dharur,Marathwada,soybean,2025,4,0.399,0.224,1.0,0.0,50.3
Beed,Dharur,Marathwada,soybean,2025,5,0.343,0.467,1.0,0.0,51.3
Beed,Dharur,Marathwada,soybean,2025,6,1.0,0.41,1.0,0.0,75.9
Beed,Dharur,Marathwada,soybean,2025,7,0.471,0.131,0.75,0.0,41.8
Beed,Dharur,Marathwada,soybean,2025,8,0.707,0.462,0.779,0.0,59.8
Beed,Dharur,Marathwada,soybean,2025,9,0.749,0.57,0.594,0.3,72.3
Beed,Dharur,Marathwada,soybean,2025,10,0.663,0.589,0.548,0.6,70.2
Beed,Dharur,Marathwada,soybean,2025,11,0.621,0.415,0.729,1.0,84.2
Beed,Dharur,Marathwada,soybean,2025,12,0.787,0.0,0.89,1.0,90.5
Beed,Dharur,Marathwada,tur,2023,1,0.598,0.315,1.0,0.3,65.3
Beed,Dharur,Marathwada,tur,2023,2,0.358,0.525,0.992,0.6,59.2
Beed,Dharur,Marathwada,tur,2023,3,0.506,0.312,1.0,1.0,87.4
Beed,Dharur,Marathwada,tur,2023,4,0.344,0.168,1.0,1.0,66.7
Beed,Dharur,Marathwada,tur,2023,5,0.22,0.287,0.994,1.0,56.2
Beed,Dharur,Marathwada,tur,2023,6,0.49,0.31,1.0,0.0,49.8
Beed,Dharur,Marathwada,tur,2023,7,0.781,0.46,1.0,0.0,67.9
Beed,Dharur,Marathwada,tur,2023,8,0.619,0.449,0.691,0.0,47.5
Beed,Dharur,Marathwada,tur,2023,9,0.494,0.028,0.529,0.0,28.1
Beed,Dharur,Marathwada,tur,2023,10,0.339,0.497,0.334,0.0,32.4
Beed,Dharur,Marathwada,tur,2023,11,0.297,0.111,0.534,0.0,27.8
Beed,Dharur,Marathwada,tur,2023,12,0.081,0.091,0.558,0.0,19.3
Beed,Dharur,Marathwada,tur,2024,1,0.283,0.0,0.856,0.3,41.7
Beed,Dharur,Marathwada,tur,2024,2,0.292,0.517,0.929,0.6,69.9
Beed,Dharur,Marathwada,tur,2024,3,0.431,0.223,1.0,1.0,76.9
Beed,Dharur,Marathwada,tur,2024,4,0.218,0.125,1.0,1.0,52.9
Beed,Dharur,Marathwada,tur,2024,5,0.164,0.048,1.0,1.0,49.3
Beed,Dharur,Marathwada,tur,2024,6,0.299,0.249,1.0,0.0,41.6
Beed,Dharur,Marathwada,tur,2024,7,0.196,0.08,0.392,0.0,15.0
Beed,Dharur,Marathwada,tur,2024,8,0.0,0.285,0.118,0.0,11.1
Beed,Dharur,Marathwada,tur,2024,9,0.452,0.321,0.327,0.0,31.4
Beed,Dharur,Marathwada,tur,2024,10,0.487,0.0,0.531,0.0,27.1
Beed,Dharur,Marathwada,tur,2024,11,0.033,0.141,0.305,0.0,16.0
Beed,Dharur,Marathwada,tur,2024,12,0.29,0.188,0.714,0.0,27.8
Beed,Dharur,Marathwada,tur,2025,1,0.69,0.013,0.902,0.3,56.8
Beed,Dharur,Marathwada,tur,2025,2,0.376,0.308,0.918,0.6,62.4
Beed,Dharur,Marathwada,tur,2025,3,0.441,0.43,1.0,1.0,86.0
Beed,Dharur,Marathwada,tur,2025,4,0.767,0.0,1.0,1.0,95.2
Beed,Dharur,Marathwada,tur,2025,5,0.581,0.381,1.0,1.0,95.0
Beed,Dharur,Marathwada,tur,2025,6,0.704,0.623,1.0,0.0,69.1
Beed,Dharur,Marathwada,tur,2025,7,0.847,0.235,0.967,0.0,60.5
Beed,Dharur,Marathwada,tur,2025,8,1.0,0.0,0.951,0.0,60.7
Beed,Dharur,Marathwada,tur,2025,9,0.786,0.398,0.807,0.0,60.4
Beed,Dharur,Marathwada,tur,2025,10,0.266,0.176,0.325,0.0,22.4
Beed,Dharur,Marathwada,tur,2025,11,0.428,0.356,0.473,0.0,36.3
Beed,Dharur,Marathwada,tur,2025,12,0.639,0.467,0.997,0.0,68.6
Beed,Parli,Marathwada,cotton,2023,1,0.272,0.189,0.911,1.0,58.4
Beed,Parli,Marathwada,cotton,2023,2,0.486,0.242,0.896,1.0,77.1
Beed,Parli,Marathwada,cotton,2023,3,0.096,0.0,0.819,1.0,44.0
Beed,Parli,Marathwada,cotton,2023,4,0.159,0.081,0.914,0.0,28.3
Beed,Parli,Marathwada,cotton,2023,5,0.197,0.11,1.0,0.0,36.0
Beed,Parli,Marathwada,cotton,2023,6,0.0,0.212,0.775,0.0,22.2
Beed,Parli,Marathwada,cotton,2023,7,0.613,0.401,0.785,0.0,51.0
Beed,Parli,Marathwada,cotton,2023,8,0.341,0.252,0.408,0.0,26.3
Beed,Parli,Marathwada,cotton,2023,9,0.209,0.582,0.094,0.0,29.3
Beed,Parli,Marathwada,cotton,2023,10,0.085,0.455,0.058,0.0,16.3
Beed,Parli,Marathwada,cotton,2023,11,0.0,0.367,0.114,0.3,13.7
Beed,Parli,Marathwada,cotton,2023,12,0.412,0.0,0.71,0.6,47.5
Beed,Parli,Marathwada,cotton,2024,1,0.449,0.34,0.791,1.0,76.4
Beed,Parli,Marathwada,cotton,2024,2,0.405,0.033,1.0,1.0,76.7
Beed,Parli,Marathwada,cotton,2024,3,0.53,0.043,0.967,1.0,77.6
Beed,Parli,Marathwada,cotton,2024,4,0.542,0.274,1.0,0.0,44.0
Beed,Parli,Marathwada,cotton,2024,5,0.586,0.0,1.0,0.0,48.2
Beed,Parli,Marathwada,cotton,2024,6,0.848,0.224,1.0,0.0,65.2
Beed,Parli,Marathwada,cotton,2024,7,0.709,0.261,0.769,0.0,56.0
Beed,Parli,Marathwada,cotton,2024,8,0.31,0.115,0.288,0.0,26.5
Beed,Parli,Marathwada,cotton,2024,9,0.459,0.536,0.311,0.0,39.7
Beed,Parli,Marathwada,cotton,2024,10,0.208,0.367,0.184,0.0,17.7
Beed,Parli,Marathwada,cotton,2024,11,0.358,0.407,0.481,0.3,40.6
Beed,Parli,Marathwada,cotton,2024,12,0.324,0.411,0.725,0.6,61.1
Beed,Parli,Marathwada,cotton,2025,1,0.0,0.39,0.702,1.0,47.4
Beed,Parli,Marathwada,cotton,2025,2,0.613,0.417,1.0,1.0,100.0
Beed,Parli,Marathwada,cotton,2025,3,0.523,0.415,0.97,1.0,90.8
Beed,Parli,Marathwada,cotton,2025,4,0.249,0.162,1.0,0.0,36.9
Beed,Parli,Marathwada,cotton,2025,5,0.205,0.266,1.0,0.0,38.3
Beed,Parli,Marathwada,cotton,2025,6,0.61,0.217,1.0,0.0,57.7
Beed,Parli,Marathwada,cotton,2025,7,1.0,0.122,1.0,0.0,70.1
Beed,Parli,Marathwada,cotton,2025,8,0.615,0.01,0.719,0.0,41.4
Beed,Parli,Marathwada,cotton,2025,9,0.179,0.15,0.095,0.0,10.9
Beed,Parli,Marathwada,cotton,2025,10,0.548,0.038,0.402,0.0,28.1
Beed,Parli,Marathwada,cotton,2025,11,0.295,0.27,0.493,0.3,33.8
Beed,Parli,Marathwada,cotton,2025,12,0.307,0.0,0.661,0.6,27.9
Beed,Parli,Marathwada,soybean,2023,1,0.472,0.795,0.723,1.0,99.8
Beed,Parli,Marathwada,soybean,2023,2,0.273,0.91,1.0,0.0,49.1
Beed,Parli,Marathwada,soybean,2023,3,0.67,0.595,1.0,0.0,60.8
Beed,Parli,Marathwada,soybean,2023,4,0.461,0.301,1.0,0.0,59.0
Beed,Parli,Marathwada,soybean,2023,5,0.717,0.504,1.0,0.0,70.7
Beed,Parli,Marathwada,soybean,2023,6,0.443,0.029,1.0,0.0,41.9
Beed,Parli,Marathwada,soybean,2023,7,0.804,0.478,0.927,0.0,71.7
Beed,Parli,Marathwada,soybean,2023,8,0.93,0.512,0.881,0.0,72.3
Beed,Parli,Marathwada,soybean,2023,9,0.519,0.161,0.286,0.3,37.4
Beed,Parli,Marathwada,soybean,2023,10,0.303,0.367,0.353,0.6,46.1
Beed,Parli,Marathwada,soybean,2023,11,0.456,0.334,0.512,1.0,68.8
Beed,Parli,Marathwada,soybean,2023,12,0.128,0.75,0.555,1.0,72.0
Beed,Parli,Marathwada,soybean,2024,1,0.222,0.371,0.672,1.0,69.8
Beed,Parli,Marathwada,soybean,2024,2,0.383,0.35,0.826,0.0,40.6
Beed,Parli,Marathwada,soybean,2024,3,0.426,0.389,1.0,0.0,46.6
Beed,Parli,Marathwada,soybean,2024,4,0.313,0.35,1.0,0.0,45.6
Beed,Parli,Marathwada,soybean,2024,5,0.514,0.31,1.0,0.0,55.5
Beed,Parli,Marathwada,soybean,2024,6,0.798,0.186,1.0,0.0,58.3
Beed,Parli,Marathwada,soybean,2024,7,0.81,0.847,1.0,0.0,76.7
Beed,Parli,Marathwada,soybean,2024,8,0.649,0.474,0.568,0.0,50.9
Beed,Parli,Marathwada,soybean,2024,9,0.451,0.271,0.419,0.3,39.7
Beed,Parli,Marathwada,soybean,2024,10,0.283,0.552,0.232,0.6,46.0
Beed,Parli,Marathwada,soybean,2024,11,0.212,0.334,0.45,1.0,50.7
Beed,Parli,Marathwada,soybean,2024,12,0.481,0.749,0.911,1.0,100.0
Beed,Parli,Marathwada,soybean,2025,1,0.386,0.78,0.874,1.0,95.3
Beed,Parli,Marathwada,soybean,2025,2,0.377,0.485,0.928,0.0,49.6
Beed,Parli,Marathwada,soybean,2025,3,0.432,0.341,1.0,0.0,46.9
Beed,Parli,Marathwada,soybean,2025,4,0.299,0.678,1.0,0.0,55.7
Beed,Parli,Marathwada,soybean,2025,5,0.4,0.387,1.0,0.0,53.0
Beed,Parli,Marathwada,soybean,2025,6,0.559,0.459,1.0,0.0,51.7
Beed,Parli,Marathwada,soybean,2025,7,0.353,0.568,0.814,0.0,44.1
Beed,Parli,Marathwada,soybean,2025,8,0.461,1.0,0.419,0.0,57.8
Beed,Parli,Marathwada,soybean,2025,9,0.358,0.547,0.373,0.3,44.5
Beed,Parli,Marathwada,soybean,2025,10,0.439,0.191,0.336,0.6,49.1
